 expiry_date | strike_price | option_type | num_trading_days | total_volume | total_oi | avg_premium | volume_to_oi_ratio 
-------------+--------------+-------------+------------------+--------------+----------+-------------+--------------------
 2019-10-24  |     31500.00 | CE          |               20 |       103895 |   279160 |      641.33 |              37.22
 2019-10-24  |     31600.00 | CE          |               20 |         1326 |     4860 |     1048.47 |              27.28
 2019-10-24  |     31700.00 | CE          |               20 |         1067 |     5140 |     1015.84 |              20.76
 2019-10-24  |     31900.00 | CE          |               20 |         2857 |    20740 |      897.10 |              13.78
 2019-10-24  |     32000.00 | CE          |               20 |        66383 |   194600 |      706.74 |              34.11
 2019-10-24  |     32200.00 | CE          |               20 |         1783 |     4720 |      813.41 |              37.78
 2019-10-31  |     25200.00 | PE          |               38 |        31130 |   828780 |       78.71 |               3.76
 2019-10-31  |     25500.00 | CE          |               45 |         1501 |   191900 |     3107.10 |               0.78
 2019-10-31  |     25500.00 | PE          |               45 |        66072 |  1078600 |      130.09 |               6.13
 2019-10-31  |     26000.00 | CE          |               56 |         3127 |   199480 |     2661.70 |               1.57
 2019-10-31  |     26000.00 | PE          |               56 |       118225 |  3956940 |      202.37 |               2.99
 2019-10-31  |     26200.00 | PE          |               56 |         1402 |    19640 |      235.65 |               7.14
 2019-10-31  |     26500.00 | CE          |               56 |         1858 |   196860 |     2295.60 |               0.94
 2019-10-31  |     26500.00 | PE          |               56 |       167073 |  1817860 |      274.67 |               9.19
 2019-10-31  |     26700.00 | PE          |               57 |         2739 |    33220 |      307.38 |               8.25
 2019-10-31  |     26800.00 | PE          |               58 |         1719 |    28700 |      254.66 |               5.99
 2019-10-31  |     26900.00 | PE          |               58 |         2270 |    19300 |      262.99 |              11.76
 2019-10-31  |     27000.00 | CE          |               58 |        16699 |   714800 |     1929.10 |               2.34
 2019-10-31  |     27000.00 | PE          |               58 |       318294 |  3791480 |      402.56 |               8.39
 2019-10-31  |     27100.00 | PE          |               58 |         8612 |    48400 |      385.06 |              17.79
 2019-10-31  |     27200.00 | CE          |               59 |         1074 |    56920 |     2275.95 |               1.89
 2019-10-31  |     27200.00 | PE          |               59 |        12376 |    57860 |      261.69 |              21.39
 2019-10-31  |     27300.00 | PE          |               59 |        14502 |    63280 |      286.02 |              22.92
 2019-10-31  |     27400.00 | CE          |               59 |         1410 |    36440 |     2204.66 |               3.87
 2019-10-31  |     27400.00 | PE          |               59 |        21435 |   125320 |      293.72 |              17.10
 2019-10-31  |     27500.00 | CE          |               59 |        35375 |  2316320 |     1655.57 |               1.53
 2019-10-31  |     27500.00 | PE          |               59 |       426561 |  4829260 |      424.02 |               8.83
 2019-10-31  |     27600.00 | CE          |               59 |         1068 |    29300 |     2120.29 |               3.65
 2019-10-31  |     27600.00 | PE          |               59 |        44860 |   159360 |      474.32 |              28.15
 2019-10-31  |     27700.00 | PE          |               59 |        45301 |   173100 |      419.39 |              26.17
 2019-10-31  |     27800.00 | CE          |               59 |         1826 |    76320 |     1943.53 |               2.39
 2019-10-31  |     27800.00 | PE          |               59 |        62802 |   237720 |      416.55 |              26.42
 2019-10-31  |     27900.00 | CE          |               59 |         2538 |    93060 |     1699.20 |               2.73
 2019-10-31  |     27900.00 | PE          |               59 |        93258 |   331880 |      573.04 |              28.10
 2019-10-31  |     28000.00 | CE          |               59 |       113752 |  2428760 |     1335.54 |               4.68
 2019-10-31  |     28000.00 | PE          |               59 |       904854 | 10792960 |      620.88 |               8.38
 2019-10-31  |     28100.00 | CE          |               59 |         3821 |    87500 |     1738.19 |               4.37
 2019-10-31  |     28100.00 | PE          |               59 |       107316 |   295460 |      466.51 |              36.32
 2019-10-31  |     28200.00 | CE          |               59 |         5188 |    50560 |     1564.44 |              10.26
 2019-10-31  |     28200.00 | PE          |               59 |       166056 |   490460 |      487.70 |              33.86
 2019-10-31  |     28300.00 | CE          |               59 |         5398 |    58780 |     1306.47 |               9.18
 2019-10-31  |     28300.00 | PE          |               59 |       158700 |   405520 |      557.42 |              39.13
 2019-10-31  |     28400.00 | CE          |               59 |         8224 |   102760 |     1537.26 |               8.00
 2019-10-31  |     28400.00 | PE          |               59 |       190391 |   411300 |      574.70 |              46.29
 2019-10-31  |     28500.00 | CE          |               59 |       188060 |  2736480 |     1041.60 |               6.87
 2019-10-31  |     28500.00 | PE          |               59 |      1270832 |  6228780 |      813.69 |              20.40
 2019-10-31  |     28600.00 | CE          |               59 |        12198 |   216100 |     1331.90 |               5.64
 2019-10-31  |     28600.00 | PE          |               59 |       320110 |   638540 |      638.13 |              50.13
 2019-10-31  |     28700.00 | CE          |               59 |        11474 |   126140 |     1348.31 |               9.10
 2019-10-31  |     28700.00 | PE          |               59 |       440434 |   822380 |      660.73 |              53.56
 2019-10-31  |     28800.00 | CE          |               59 |        20497 |   118560 |     1224.07 |              17.29
 2019-10-31  |     28800.00 | PE          |               59 |       554712 |  1182080 |      687.42 |              46.93
 2019-10-31  |     28900.00 | CE          |               59 |        24492 |    84420 |     1223.78 |              29.01
 2019-10-31  |     28900.00 | PE          |               59 |       491806 |   788940 |      741.05 |              62.34
 2019-10-31  |     29000.00 | CE          |               59 |       512180 |  7116500 |      677.33 |               7.20
 2019-10-31  |     29000.00 | PE          |               59 |      2865685 |  8843140 |      964.87 |              32.41
 2019-10-31  |     29100.00 | CE          |               59 |       116132 |   224180 |     1114.44 |              51.80
 2019-10-31  |     29100.00 | PE          |               59 |       609563 |   744040 |      836.14 |              81.93
 2019-10-31  |     29200.00 | CE          |               59 |       226351 |   487620 |     1056.84 |              46.42
 2019-10-31  |     29200.00 | PE          |               59 |       754515 |  1325560 |      859.00 |              56.92
 2019-10-31  |     29300.00 | CE          |               59 |       253891 |   390920 |     1015.54 |              64.95
 2019-10-31  |     29300.00 | PE          |               59 |       788667 |  1058380 |      995.16 |              74.52
 2019-10-31  |     29400.00 | CE          |               59 |       293745 |   552260 |      949.07 |              53.19
 2019-10-31  |     29400.00 | PE          |               59 |       825049 |  1099580 |      997.16 |              75.03
 2019-10-31  |     29500.00 | CE          |               59 |      1333047 |  6323940 |      544.06 |              21.08
